identifier,16S_id,ITS_id,fia_id,class,injection_number,temperature,replicate,day,M275.1469,M101.3082,M101.3289,M101.3866,M101.1397,M101.4131,M101.4016,M101.3213,M101.4429,M101.2945,M101.216,M101.2365,M101.2471,M101.424,M101.353,M101.3732,M101.4389,M101.1307,M101.1608,M101.2297,M101.361,M1065.3544,M101.1641,M1011.9742,M101.2658,M101.3446,M101.1717,M1128.8501,M101.2232,M101.3024,M303.1798,M1090.4999,M101.3376,M1072.182,M101.1956,M1040.5021,M544.349,M1082.1758,M932.1873,M1118.1943,M1162.5547,M977.886,M1103.537,M101.3839,M1096.5339,M96.226,M915.9305,M1171.7911,M91.5409,M1158.0492,M1045.2075,M96.1297,M1163.9414,M1071.1797,M1115.2543,M1108.5233,M1038.5075,M1193.385,M96.2005,M343.2449,M1077.5129,M96.148,M1177.2243,M285.1696,M1065.506,M1063.5135,M289.164,M96.2192,M1130.3666,M96.1107,M1124.543,M1172.7945,M96.3264,M1155.5563,M203.1277,M864.7617,M1091.448,M1180.5437,M946.3976,M1116.8623,M1022.4904,M982.3202,M1143.3734,M328.2215,M91.5134,M272.1614,M1197.887,M1064.3382,M1042.837,M1028.9847,M1143.8729,M1144.3738,M345.2266,M1108.0193,M1007.976,M339.1781,M1082.8425,M1063.3494,M1007.0527,M1034.884,M1134.2185,M1062.3457,M750.3535,M819.0572,M1017.4843,M1027.489,M1023.4907,M1173.5558,M1090.0173,M411.1593,M907.9286,M1148.5536,M1044.9946,M883.4465,M1041.5166,M263.0198,M1081.0004,M911.2883,M1139.5436,M1071.8483,M1194.057,M1152.377,M326.2057,M923.2957,M1022.8239,M1141.547,M1185.5747,M900.2923,M316.1862,M951.7886,M738.7398,M1064.8394,M188.0932,M1162.2067,M1028.8318,M459.2961,M829.8461,M1037.0065,M367.175,M96.2861,M998.3156,M314.2069,M1079.5098,M1074.503,M1099.0574,M1184.5771,M277.1526,M933.4307,M1074.3421,M1053.1669,M1114.9168,M1059.506,M1026.4944,M1139.8695,M1111.2446,M1021.499,M1179.0861,M302.1729,M941.3016,M96.1244,M922.2929,M1082.5066,M937.6324,M1033.9717,M869.2793,M1184.9057,M937.2315,M1131.5558,M96.1566,M995.4821,M96.2676,M996.8975,M994.4794,M1158.1176,M720.3328,M1173.0509,M980.9656,M909.2932,M1053.5057,M872.9128,M331.2071,M986.476,M412.2186,M1166.5545,M960.4646,M932.3061,M1069.5196,M900.4282,M1161.872,M214.1087,M1003.4694,M315.2143,M96.1814,M1116.1903,M1127.5403,M921.9301,M1067.0469,M695.9919,M356.2541,M328.2495,M810.8536,M991.3196,M724.3999,M1038.5013,M101.3687,M96.2063,M1158.567,M1013.4728,M1199.1052,M981.3185,M1168.5612,M1019.5472,M799.3798,M937.833,M1029.2111,M1122.0402,M1196.0821,M1177.557,M995.9801,M841.2659,M1033.477,M810.4369,M1025.9956,M952.4598,M1182.5699,M835.4371,M216.1237,M331.2432,M1020.4921,M1123.5484,M515.2145,M1096.5437,M593.1553,M293.1227,M96.213,M922.7936,M914.962,M956.7088,M923.4393,M951.9608,M1178.22,M913.4325,M899.4284,M300.1912,M1084.5289,M1129.5252,M586.2825,M200.1287,M1149.5521,M703.2736,M1007.1427,M1031.3265,M996.4834,M990.323,M1062.8475,M1084.0736,M821.4572,M1172.2933,M476.2762,M1161.5537,M910.1483,M1032.9761,M963.2438,M1113.0413,M279.1323,M356.2028,M807.8721,M1157.5484,M1028.5464,M293.148,M1068.5182,M957.2103,M950.4581,M469.2816,M841.7658,M956.462,M409.2219,M909.4419,M868.4237,M629.2869,M240.1253,M883.1107,M964.4577,M759.3538,M1029.9875,M1186.2332,M357.2569,M1153.3751,M883.7844,M1022.0003,M742.3225,M1003.3204,M1014.483,M950.9546,M830.3479,M1023.159,M342.2378,M1066.4841,M370.1734,M984.5043,M604.2408,M573.2504,M587.7904,M1089.8242,M900.7926,M526.2929,M96.2322,M1154.5402,M1046.0172,M970.4631,M1012.9753,M1045.5064,M215.1394,M1163.2724,M1114.2471,M829.3895,M611.317,M358.2177,M1056.5043,M1028.8765,M557.2635,M810.3734,M1036.0076,M1172.5489,M965.4618,M951.4555,M1050.0277,M1025.4937,M669.3102,M1000.4748,M244.1716,M214.1462,M1008.5042,M1087.5171,M1038.0048,M964.9486,M410.221,M1064.5127,M983.4948,M998.4828,M205.0159,M908.4296,M872.7866,M695.657,M1000.9692,M857.4144,M1130.2488,M411.1233,M1096.0453,M1198.6014,M1156.5457,M1163.6061,M698.8242,M800.9277,M945.3938,M1049.0324,M1154.0387,M963.0445,M942.4669,M998.8167,M1041.0247,M1050.5239,M1048.5354,M809.2576,M1184.0755,M955.4541,M1019.0424,M1048.5275,M1100.0558,M567.2869,M1088.5235,M1134.5569,M1052.4974,M865.9284,M966.4652,M932.4392,M838.4079,M1046.5132,M937.5116,M143.0337,M701.1921,M1073.3439,M476.2231,M518.2481,M690.3354,M540.7376,M937.4337,M406.2333,M461.2019,M1148.089,M335.1858,M328.1492,M1052.8291,M699.3276,M1071.015,M747.3294,M1190.5723,M202.1079,M1127.5551,M1011.4826,M227.1396,M1007.4787,M973.472,M1103.038,M826.4173,M1192.5752,M436.1843,M733.8085,M1105.514,M1196.8824,M1035.505,M873.4148,M1060.5141,M979.4606,M1075.0557,M1085.5563,M1042.1653,M260.1238,M1047.0188,M985.5116,M541.2728,M372.2309,M803.3843,M601.2658,M856.4003,M1147.0901,M288.1547,M1110.5425,M99.0071,M1102.537,M698.3639,M1106.0738,M1097.0441,M1064.5189,M819.3887,M696.3299,M828.394,M190.0516,M1019.4829,M828.2704,M1114.5827,M1051.0728,M399.2719,M644.8359,M800.3788,M1161.2063,M471.2574,M226.0478,M91.4809,M938.0333,M1140.5269,M467.2261,M866.4275,M872.4569,M1028.4902,M820.388,M369.1791,M825.9157,M949.4547,M541.2705,M318.1666,M1071.5177,M1155.0383,M893.4122,M822.384,M1048.0288,M244.1282,M531.245,M811.8927,M955.9677,M220.0635,M997.4945,M679.2129,M229.1542,M1054.5991,M199.0367,M752.3724,M916.4344,M462.1492,M149.0262,M1178.5706,M441.2106,M760.7393,M413.2178,M618.2751,M828.3992,M1057.0197,M1178.5553,M647.2045,M1043.1767,M1066.9818,M777.4035,M937.032,M1001.4905,M1015.48,M706.8382,M871.9084,M872.4101,M864.4261,M242.1139,M652.8148,M477.2204,M616.7972,M665.2974,M258.1433,M586.3243,M1044.4922,M587.2679,M673.3165,M1018.5418,M401.2163,M1185.2409,M627.3455,M226.1085,M506.2313,M444.1745,M488.2088,M1129.1882,M274.1392,M1010.9762,M979.9611,M642.3061,M967.4686,M968.4659,M1051.4982,M913.9378,M344.1807,M1098.5459,M571.2758,M734.3083,M392.2182,M877.9154,M815.4663,M548.2479,M980.4694,M738.3452,M534.7609,M429.249,M765.3639,M614.2959,M540.0538,M665.8011,M605.1939,M871.388,M314.1699,M1047.5009,M627.3041,M745.3863,M667.2169,M744.3852,M457.2054,M623.3122,M1135.2053,M781.3632,M663.3298,M358.1968,M626.8042,M702.3209,M300.1564,M1161.544,M885.408,M1034.4893,M839.4061,M261.0263,M288.1192,M696.833,M865.4325,M657.3226,M333.1504,M695.3218,M386.2024,M1040.5188,M1012.4714,M685.3296,M550.2652,M801.4291,M172.0969,M957.4603,M876.9456,M617.3118,M812.3897,M472.1578,M1037.5011,M1081.5067,M544.1883,M319.0984,M529.2307,M760.2396,M470.2962,M1067.484,M113.0228,M568.2434,M798.8784,M818.7206,M742.8245,M652.3126,M591.2831,M330.1654,M876.4407,M534.2619,M996.9887,M543.245,M1191.5792,M818.3915,M460.2043,M119.0488,M593.2575,M487.2135,M185.0931,M677.2151,M744.8857,M446.1883,M658.3093,M530.2583,M510.2478,M1147.5857,M697.8294,M313.1138,M808.3786,M850.409,M956.9626,M494.1562,M751.8699,M344.1264,M415.2288,M929.9644,M415.1953,M1171.5465,M613.2967,M187.1102,M1172.0463,M1010.4807,M886.4258,M382.1717,M468.2835,M458.2304,M1053.5944,M402.1957,M429.1251,M443.1407,M355.1991,M541.1365,M1036.5048,M1105.5624,M197.021,M847.4416,M241.1177,M910.2841,M663.8339,M256.9929,M670.3173,M187.1131,M596.3096,M642.805,M1043.9894,M347.1325,M188.0572,M286.179,M577.1973,M676.3319,M590.7843,M761.3767,M535.2549,M680.3571,M1083.5712,M88.0387,M749.233,M631.8081,M445.2047,M1028.4824,M290.1347,M297.0977,M782.8629,M656.7109,M507.2229,M265.0351,M470.2328,M587.1841,M638.3152,M461.1514,M486.2312,M811.3517,M497.2391,M602.2787,M533.2366,M225.0869,M529.2752,M858.4214,M781.0278,M811.3916,M813.3436,M163.0386,M1074.5514,M573.2919,M485.1504,M317.0862,M485.2744,M443.2268,M498.234,M686.3397,M936.4291,M457.2432,M500.2471,M1111.5829,M684.8261,M472.242,M783.3635,M276.9987,M281.0865,M421.075,M560.2685,M972.4794,M928.9689,M795.4007,M1142.8714,M1142.5471,M1142.3692,M798.3778,M403.2208,M127.05,M133.0493,M575.6843,M1145.5492,M527.2839,M899.9313,M173.094,M915.4267,M484.1948,M829.2644,M459.2219,M101.0229,M323.098,M171.0057,M780.6944,M425.131,M514.2621,M385.2554,M1043.4889,M737.7376,M148.0453,M1029.4892,M1151.3752,M387.1927,M132.029,M318.0922,M146.0446,M296.1076,M189.0562,M117.0541,M149.0443,M221.0656,M256.094,M431.1405,M409.1116,M495.1834,M563.1401,M575.1827,M547.1332,M1057.0131,M882.4256,M1082.5686,M243.0832,M600.2633,M628.2947,M389.1814,M708.3726,M243.1698,M788.383,M425.2161,M431.2322,M991.8119,M817.4053,M549.1663,M520.2463,M253.0917,M204.0648,M474.2188,M341.1085,M355.0878,M472.1974,M505.1703,M429.2097,M689.3607,M684.3256,M656.2091,M481.2048,M737.2365,M818.7643,M818.2625,M899.7907,M980.8169,M1061.8442,M982.8116,M575.2678,M697.3498,M914.4594,M428.2485,M455.2266,M636.304,M706.3373,M588.1868,M246.0462,M316.0795,M119.0334,M128.0339,M207.0491,M271.1024,M415.1457,M631.3059,M545.172,M683.8244,M707.226,M989.3216,M116.0489,M89.0228,M145.0608,M117.0178,M186.1124,M203.1066,M130.086,M134.0459,M147.0438,M161.0793,M163.0598,M164.0701,M160.0753,M177.0391,M165.0544,M179.0548,M180.0647,M181.0706,M207.0864,M208.0666,M209.063,M214.0479,M242.0788,M245.0418,M249.0753,M259.0212,M279.2319,M276.1009,M302.0994,M327.2165,M414.2354,M355.139,M329.232,M342.1645,M332.1453,M333.0583,M384.1522,M354.0649,M372.1872,M383.1188,M439.0794,M464.2752,M543.2804,M503.1612,M496.2539,M537.2692,M541.236,M645.3267,M698.3224,M601.1317,M654.3228,M741.3556,M694.2786,M712.4007,M665.2148,M707.3362,M899.2891,M985.4712,M980.3154,M1099.5535,M1061.3418,M1190.5796,M131.07,M114.0545,M159.0285,M183.0745,M116.0702,M203.0822,M251.0762,M539.1385,M473.2367,M827.268,M371.2306,M413.1845,M636.211,M299.0974,M666.3168,M1074.0513,M343.2,M217.0472,M727.3992,M691.3386,M102.0545,M649.2091,M862.43,M732.3668,M400.228,M587.3261,M897.5059,M593.1934,M191.0548,M442.1964,M135.0288,M561.2717,M512.2084,M1042.5029,M283.0815,M289.114,M889.4405,M233.0779,M1083.0694,M792.3887,M572.3059,M705.355,M875.4202,M499.29,M674.32,M219.0453,M646.3259,M831.449,M551.2486,M413.1296,M471.226,M574.2888,M599.3125,M1015.1004,M289.0681,M693.2268,M361.1748,M236.076,M589.319,M691.336,M829.7569,M1008.4857,M728.403,M347.1698,M741.4176,M295.1024,M381.187,M195.0496,M416.2158,M458.262,M677.4975,M432.2087,M779.3778,M387.2288,M205.0341,M756.4283,M445.0787,M953.4581,M585.2995,M721.3776,M445.2415,M361.1153,M748.2299,M620.273,M713.399,M78.9578,M525.1447,M527.321,M373.2207,M807.4144,M719.3725,M513.3094,M628.3432,M239.0754,M269.0658,M444.2482,M578.2607,M641.3177,M746.3687,M502.2524,M720.3767,M503.281,M508.2517,M571.3453,M487.2536,M588.3003,M387.2326,M174.0394,M418.194,M430.2352,M497.2746,M173.0077,M589.1776,M750.2524,M431.2278,M331.1646,M343.1237,M567.2421,M352.1985,M568.3097,M419.1982,M275.0758,M401.2095,M727.1786,M772.3851,M716.3592,M691.2116,M622.2767,M735.3675,M389.2061,M632.3192,M495.2216,M388.1831,M563.2503,M778.3748,M633.3275,M253.0548,M193.0335,M556.3098,M621.2749,M603.3001,M516.2702,M742.4164,M425.0727,M587.1264,M405.1027,M321.097,M832.4537,M431.1023,M700.3654,M556.1656,M707.171,M225.061,M511.2896,M601.2965,M488.2613,M243.0497,M259.0804,M389.1066,M501.2686,M273.0601,M543.3162,M229.0337,M558.2886,M685.3925,M472.2783,M629.3289,M584.3412,M385.1163,M591.3234,M441.0336,M154.061,M459.2618,M379.0811,M757.4259,M615.3079,M570.327,M279.0878,M408.1177,M426.132,M730.3941,M261.061,M559.2901,M405.0672,M470.0809,M377.0848,M544.2744,M387.1133,M336.3262,M207.067,M136.0753,M373.1453,M532.1781,M278.2478,M206.0714,M369.0995,M531.1733,M388.1121,M530.1742,M279.0511,M491.0823,M427.124,M367.1044,M386.1161,M471.0758,M387.0952,M529.1587,M366.1098,M566.1577,M369.12,M407.1171,M379.1009,M406.1193,M370.1392,M404.1033,M371.1358,M280.9969,M487.3036,M600.3885,M602.3878,M650.4282,M627.4082
W00.00.00,366294_209-LP4-16S-0709,366292_209-LP4-ITS-0709,X20240802_mo_1_dough,sample,60,0,1,0,NA,3332.3496,2996.4395,1733.0049,NA,1712.1084,2154.3008,1668.1982,1382.2139,2770.9844,1876.0918,2539.8965,2973.9023,NA,NA,1719.1982,1382.2139,1525.2588,1577.2627,1976.1074,2473.8984,NA,1349.1484,NA,3977.1797,2360.586,2203.9473,NA,NA,3332.3496,NA,NA,NA,NA,1892.6836,NA,NA,NA,NA,NA,NA,NA,1179.2363,NA,NA,2239.0137,NA,NA,1616.5918,NA,NA,2173.7969,NA,NA,NA,NA,NA,NA,2429.039,NA,NA,1651.3691,NA,1625.6826,1184.5771,NA,NA,1769.4033,NA,2088.0059,NA,NA,1428.627,NA,1430.752,NA,NA,NA,NA,NA,NA,1743.3936,4735.0156,1476.9492,1294.7197,NA,NA,NA,NA,NA,2238.127,2592.0195,1569.9541,NA,NA,NA,NA,1459.1074,NA,NA,NA,5986.7188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1793.6465,NA,1772.501,NA,NA,NA,7379.1562,NA,1601.0146,NA,NA,NA,9541.047,NA,NA,3822.086,NA,NA,NA,NA,NA,NA,NA,1967.4141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2173.7969,2910,NA,NA,NA,1793.2617,NA,NA,NA,1616.4961,NA,1747.6484,NA,NA,NA,NA,NA,NA,1513.4443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912.835,NA,4461.503,NA,NA,1719.1982,1658.5068,NA,NA,1633.9102,8845.898,1366.5957,NA,NA,NA,NA,NA,NA,NA,NA,3056.125,NA,NA,NA,NA,NA,NA,1465.8506,NA,1737.331,NA,2362.746,NA,2324.211,2182.5723,NA,1776.9414,NA,NA,NA,NA,NA,1728.624,NA,NA,NA,NA,NA,1651.1113,NA,NA,NA,NA,NA,10516.391,3195.754,2360.7305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298.9336,2293.5137,NA,2285.0938,NA,NA,NA,1853.0186,NA,NA,NA,NA,NA,NA,3000.5215,NA,NA,NA,1489.3652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3761.2227,NA,2239.0137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2204.414,NA,NA,NA,NA,NA,NA,NA,NA,1847.4404,NA,NA,NA,NA,NA,NA,7030.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463.9824,NA,NA,NA,NA,NA,NA,4133.165,2647.4844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218.0146,NA,NA,NA,NA,NA,1927.8203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244.9424,NA,NA,NA,NA,2166.8066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2622.5703,NA,NA,3271.957,NA,NA,NA,1264.4209,NA,NA,NA,NA,NA,1352.0908,9571.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2166.1777,NA,NA,NA,NA,NA,NA,NA,NA,3842.7617,NA,NA,NA,NA,NA,NA,1733.9434,1483.6133,NA,2341.8477,2285.6719,NA,NA,NA,1483.6133,2154.4727,NA,NA,NA,1289.7852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2335.0898,NA,NA,1254.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2196.4492,NA,NA,NA,NA,NA,NA,NA,NA,1597.3359,NA,NA,NA,NA,2892.836,NA,NA,NA,NA,NA,6135.9844,NA,NA,NA,NA,NA,NA,NA,NA,NA,1757.3008,NA,NA,NA,NA,1847.5449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4039.371,NA,NA,NA,NA,1482.7393,NA,NA,NA,NA,NA,3533.5742,NA,NA,3348.7754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9988.146,NA,NA,1786.9395,NA,NA,1317.6006,NA,NA,NA,NA,NA,NA,NA,1377.3281,NA,2305.461,2818.787,4610.828,NA,5107.117,NA,NA,NA,NA,NA,NA,NA,1391.9346,NA,1534.3916,NA,NA,NA,1296.8174,NA,1998.2422,NA,NA,NA,NA,NA,NA,2183.3223,NA,5004.75,NA,NA,NA,NA,2941.9668,NA,17881.021,NA,7409.457,NA,3020.2266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1642.3672,1015.81836,NA,4916.676,2550.5703,NA,1568.0059,NA,NA,NA,1299.7529,NA,NA,1325.0713,NA,NA,1786.7002,4340.3945,1655.8379,NA,NA,NA,NA,6512.5503,NA,7414.623,NA,NA,NA,NA,7941.4106,NA,NA,NA,NA,NA,NA,5360.8364,NA,4948.2812,4367.1675,1984.96,NA,13549.056,NA,NA,NA,20863.178,NA,1237.9365,12136.336,NA,NA,NA,NA,NA,1785.3252,1749.5859,2059.8984,62378.664,2051.2012,17432.688,195459.52,3163.0195,3437.6855,19039.086,5582.8315,NA,NA,2587.7832,NA,NA,NA,1224.206,NA,NA,NA,NA,1403.0771,NA,NA,6819.5444,NA,19212.082,1594.3994,NA,38151.574,2907.3535,NA,5714.0195,1648.8301,NA,2907.3066,31600.127,NA,34045.58,18865.531,27566.623,17223.426,12585.075,9214.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3208.3438,2057.873,3884.4766,1605.3096,5000.9883,NA,7722.324,2938.7363,4593.1733,22349.113,NA,12084.182,NA,8396.267,NA,NA,2973.5527,NA,2524.6602,3211.5742,10812.222,7012.2275,NA,3584.377,NA,20084.598,5818.379,197752.86,2789.996,5459.6836,20422.318,5349.5586,15981.981,18654.578,27197.371,30732.945,NA,2046.8799,1966.9922,NA,NA,1630.9043,23617.445,NA,2845.4219,6038.617,NA,NA,NA,28916.693,64633.496,2438.086,NA,71440.766,NA,NA,NA,NA,NA,43591.812,NA,NA,NA,NA,41225.15,NA,22142.035,NA,15792.18,NA,10264.128,NA,12110.363,NA,1802.9922,4552.0977,NA,11548.138,40895.664,10893.623,NA,23204.133,NA,NA,NA,1398.0068,NA,NA,NA,6832.3896,NA,NA,1454.7041,NA,NA,NA,NA,NA,NA,6729.1904,NA,NA,NA,NA,1697.5508,NA,2561.377,NA,NA,NA,3504.2188,NA,NA,NA,NA,NA,NA,3074.0544,NA,NA,NA,7666.6406,NA,NA,NA,NA,NA,13502.648,NA,1199.751,NA,NA,1296.458,NA,NA,NA,NA,NA,NA,5237.9375,NA,NA,NA,NA,NA,NA,2389.4297,NA,7169.9844,NA,NA,NA,NA,1964.3379,2154.7285,NA,NA,4196.7617,2746.709,NA,NA,NA,NA,NA,NA,1549.8633,1993.8604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412.585,2521.5,NA,NA,NA,7062.6504,NA,NA,NA,NA,2402.129,NA,125245.2,NA,NA,85614.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.8027,NA,NA,NA,NA,NA,130856.99,7585.8228,5796.9336,2334.58,NA,5886.918,1943.4678,5971.742,102589.59,NA,NA,1262.667,NA,18102.125,1727.3721,26461.268,NA,1825.0957,NA,2529.4219,NA,NA,NA,NA,NA,3093.5996,NA,50990.855,NA,NA,25409.992,NA,NA,NA,NA,45663.89,4179.595,NA,1883.6924,NA,18326.977,3811.4238,67537.94,NA,44191.3,NA,6160.7246,3514.2246,2393.3867,10187.133,NA,2291.1133,9152.474,42122.73,14432.758,11318.153,NA,11464.041,10263.166,16090.244,9530.868,14214.183,NA,4774.2886,4255.5854,2300.0117,NA,49136.56,NA,12665.342,NA,26206.555,4272.255,4399.64,NA,2810.5913,1315,3579.523,2742.4746
